date_time	above_150	below_005	below_020	above_150_model	below_005_model	below_020_model
2007-10-12 21:25:00 CET	NA	NA	NA	10.8	14.8	16.9
2007-10-12 21:30:00 CET	NA	NA	NA	10.7	14.8	16.9
2007-10-12 21:35:00 CET	NA	NA	NA	10.6	14.8	16.9
2007-10-12 21:40:00 CET	NA	NA	NA	10.6	14.8	16.9
2007-10-12 21:45:00 CET	NA	NA	NA	10.9	14.7	16.9
2007-10-12 21:50:00 CET	NA	NA	NA	10.7	14.7	16.9
2007-10-12 21:55:00 CET	NA	NA	NA	10.6	14.7	16.9
2007-10-12 22:00:00 CET	NA	NA	NA	10.6	14.6	16.8
2007-10-12 22:05:00 CET	NA	NA	NA	10.5	14.6	16.8
2007-10-12 22:10:00 CET	NA	NA	NA	10.5	14.6	16.9
2007-10-12 22:15:00 CET	NA	NA	NA	10.4	14.6	16.8
2007-10-12 22:20:00 CET	NA	NA	NA	10.3	14.6	16.9
2007-10-12 22:25:00 CET	NA	NA	NA	10.2	14.5	16.8
2007-10-12 22:30:00 CET	NA	NA	NA	10.0	14.5	16.8
2007-10-12 22:35:00 CET	NA	NA	NA	9.9	14.3	16.8
2007-10-12 22:40:00 CET	NA	NA	NA	9.9	14.3	16.8
2007-10-12 22:45:00 CET	NA	NA	NA	9.6	14.3	16.8
2007-10-12 22:50:00 CET	NA	NA	NA	9.7	14.4	16.7
2007-10-12 22:55:00 CET	NA	NA	NA	9.6	14.2	16.8
2007-10-12 23:00:00 CET	NA	NA	NA	9.4	14.2	16.7
2007-10-12 23:05:00 CET	NA	NA	NA	9.3	14.1	16.7
2007-10-12 23:10:00 CET	NA	NA	NA	9.2	14.1	16.7
2007-10-12 23:15:00 CET	NA	NA	NA	9.1	14.0	16.7
2007-10-12 23:20:00 CET	NA	NA	NA	9.1	13.9	16.7
2007-10-12 23:25:00 CET	NA	NA	NA	9.0	13.9	16.7
2007-10-12 23:30:00 CET	NA	NA	NA	9.0	14.0	16.7
2007-10-12 23:35:00 CET	NA	NA	NA	9.0	14.0	16.7
2007-10-12 23:40:00 CET	NA	NA	NA	9.1	14.0	16.7
2007-10-12 23:45:00 CET	NA	NA	NA	9.2	14.0	16.7
2007-10-12 23:50:00 CET	NA	NA	NA	9.2	14.1	16.7
2007-10-12 23:55:00 CET	NA	NA	NA	9.5	14.1	16.6
2007-10-13 0:00:00 CET	NA	NA	NA	9.0	13.9	16.6
2007-10-13 0:05:00 CET	NA	NA	NA	9.0	13.9	16.6
2007-10-13 0:10:00 CET	NA	NA	NA	8.9	13.9	16.6
2007-10-13 0:15:00 CET	NA	NA	NA	9.0	13.9	16.6
2007-10-13 0:20:00 CET	NA	NA	NA	8.9	13.7	16.6
2007-10-13 0:25:00 CET	NA	NA	NA	8.9	13.6	16.6
2007-10-13 0:30:00 CET	NA	NA	NA	8.9	13.6	16.6
2007-10-13 0:35:00 CET	NA	NA	NA	8.8	13.6	16.6
2007-10-13 0:40:00 CET	NA	NA	NA	8.7	13.5	16.6
2007-10-13 0:45:00 CET	NA	NA	NA	8.7	13.5	16.6
2007-10-13 0:50:00 CET	NA	NA	NA	8.5	13.5	16.5
2007-10-13 0:55:00 CET	NA	NA	NA	8.5	13.5	16.5
2007-10-13 1:00:00 CET	NA	NA	NA	8.5	13.5	16.4
2007-10-13 1:05:00 CET	NA	NA	NA	8.5	13.5	16.5
2007-10-13 1:10:00 CET	NA	NA	NA	8.4	13.5	16.4
2007-10-13 1:15:00 CET	NA	NA	NA	8.3	13.5	16.4
2007-10-13 1:20:00 CET	NA	NA	NA	8.2	13.5	16.4
2007-10-13 1:25:00 CET	NA	NA	NA	8.1	13.5	16.5
2007-10-13 1:30:00 CET	NA	NA	NA	8.2	13.5	16.4
2007-10-13 1:35:00 CET	NA	NA	NA	8.2	13.5	16.4
2007-10-13 1:40:00 CET	NA	NA	NA	8.1	13.5	16.4
2007-10-13 1:45:00 CET	NA	NA	NA	8.0	13.5	16.4
2007-10-13 1:50:00 CET	NA	NA	NA	7.9	13.5	16.4
2007-10-13 1:55:00 CET	NA	NA	NA	8.1	13.5	16.4
2007-10-13 2:00:00 CET	NA	NA	NA	8.1	13.4	16.4
2007-10-13 2:05:00 CET	NA	NA	NA	8.1	13.3	16.4
2007-10-13 2:10:00 CET	NA	NA	NA	8.0	13.3	16.3
2007-10-13 2:15:00 CET	NA	NA	NA	8.0	13.3	16.3
2007-10-13 2:20:00 CET	NA	NA	NA	7.9	13.3	16.3
2007-10-13 2:25:00 CET	NA	NA	NA	7.9	13.3	16.2
2007-10-13 2:30:00 CET	NA	NA	NA	7.9	13.3	16.3
2007-10-13 2:35:00 CET	NA	NA	NA	8.0	13.3	16.2
2007-10-13 2:40:00 CET	NA	NA	NA	7.9	13.3	16.2
2007-10-13 2:45:00 CET	NA	NA	NA	8.0	13.3	16.2
2007-10-13 2:50:00 CET	NA	NA	NA	8.0	13.2	16.2
2007-10-13 2:55:00 CET	NA	NA	NA	7.9	13.2	16.2
2007-10-13 3:00:00 CET	NA	NA	NA	7.8	13.1	16.2
2007-10-13 3:05:00 CET	NA	NA	NA	7.7	13.1	16.2
2007-10-13 3:10:00 CET	NA	NA	NA	7.6	13.1	16.2
2007-10-13 3:15:00 CET	NA	NA	NA	7.6	13.1	16.2
2007-10-13 3:20:00 CET	NA	NA	NA	7.6	13.0	16.2
2007-10-13 3:25:00 CET	NA	NA	NA	7.6	13.0	16.2
2007-10-13 3:30:00 CET	NA	NA	NA	7.5	13.0	16.2
2007-10-13 3:35:00 CET	NA	NA	NA	7.4	12.9	16.1
2007-10-13 3:40:00 CET	NA	NA	NA	7.3	13.0	16.2
2007-10-13 3:45:00 CET	NA	NA	NA	7.3	12.9	16.2
2007-10-13 3:50:00 CET	NA	NA	NA	7.3	12.9	16.2
2007-10-13 3:55:00 CET	NA	NA	NA	7.3	12.9	16.2
2007-10-13 4:00:00 CET	NA	NA	NA	7.3	12.7	16.1
2007-10-13 4:05:00 CET	NA	NA	NA	7.3	12.7	16.2
2007-10-13 4:10:00 CET	NA	NA	NA	7.1	12.7	16.1
2007-10-13 4:15:00 CET	NA	NA	NA	7.0	12.7	16.2
2007-10-13 4:20:00 CET	NA	NA	NA	7.0	12.7	16.1
2007-10-13 4:25:00 CET	NA	NA	NA	7.0	12.7	16.2
2007-10-13 4:30:00 CET	NA	NA	NA	7.0	12.7	16.2
2007-10-13 4:35:00 CET	NA	NA	NA	7.0	12.6	16.1
2007-10-13 4:40:00 CET	NA	NA	NA	7.0	12.6	16.2
2007-10-13 4:45:00 CET	NA	NA	NA	6.9	12.6	16.1
2007-10-13 4:50:00 CET	NA	NA	NA	6.9	12.6	16.1
2007-10-13 4:55:00 CET	NA	NA	NA	6.7	12.6	16.1
2007-10-13 5:00:00 CET	NA	NA	NA	6.6	12.5	16.1
2007-10-13 5:05:00 CET	NA	NA	NA	6.6	12.5	16.1
2007-10-13 5:10:00 CET	NA	NA	NA	6.6	12.5	16.0
2007-10-13 5:15:00 CET	NA	NA	NA	6.7	12.5	16.0
2007-10-13 5:20:00 CET	NA	NA	NA	6.8	12.5	16.1
2007-10-13 5:25:00 CET	NA	NA	NA	6.7	12.4	15.9
2007-10-13 5:30:00 CET	NA	NA	NA	6.5	12.4	15.9
2007-10-13 5:35:00 CET	NA	NA	NA	6.5	12.4	16.0
2007-10-13 5:40:00 CET	NA	NA	NA	6.4	12.3	15.9
2007-10-13 5:45:00 CET	NA	NA	NA	6.4	12.4	15.9
2007-10-13 5:50:00 CET	NA	NA	NA	6.3	12.3	15.9
2007-10-13 5:55:00 CET	NA	NA	NA	6.4	12.3	15.9
2007-10-13 6:00:00 CET	NA	NA	NA	6.5	12.3	15.9
2007-10-13 6:05:00 CET	NA	NA	NA	6.5	12.3	15.9
2007-10-13 6:10:00 CET	NA	NA	NA	6.4	12.3	15.9
2007-10-13 6:15:00 CET	NA	NA	NA	6.3	12.3	15.9
2007-10-13 6:20:00 CET	NA	NA	NA	6.3	12.3	15.9
2007-10-13 6:25:00 CET	NA	NA	NA	6.4	12.3	15.9
2007-10-13 6:30:00 CET	NA	NA	NA	6.4	12.3	15.8
2007-10-13 6:35:00 CET	NA	NA	NA	6.4	12.2	15.9
2007-10-13 6:40:00 CET	NA	NA	NA	6.4	12.2	15.8
2007-10-13 6:45:00 CET	NA	NA	NA	6.5	12.2	15.8
2007-10-13 6:50:00 CET	NA	NA	NA	6.5	12.2	15.8
2007-10-13 6:55:00 CET	NA	NA	NA	6.5	12.1	15.8
2007-10-13 7:00:00 CET	NA	NA	NA	6.5	12.1	15.8
2007-10-13 7:05:00 CET	NA	NA	NA	6.6	12.1	15.7
2007-10-13 7:10:00 CET	NA	NA	NA	6.8	12.1	15.8
2007-10-13 7:15:00 CET	NA	NA	NA	6.9	12.2	15.8
2007-10-13 7:20:00 CET	NA	NA	NA	7.0	12.1	15.7
2007-10-13 7:25:00 CET	NA	NA	NA	7.2	12.1	15.8
2007-10-13 7:30:00 CET	NA	NA	NA	7.3	12.2	15.7
2007-10-13 7:35:00 CET	NA	NA	NA	7.2	12.1	15.7
2007-10-13 7:40:00 CET	NA	NA	NA	7.4	12.1	15.7
2007-10-13 7:45:00 CET	NA	NA	NA	7.6	12.1	15.7
2007-10-13 7:50:00 CET	NA	NA	NA	7.8	12.2	15.7
2007-10-13 7:55:00 CET	NA	NA	NA	7.9	12.2	15.7
2007-10-13 8:00:00 CET	NA	NA	NA	7.9	12.2	15.7
2007-10-13 8:05:00 CET	NA	NA	NA	8.2	12.2	15.7
2007-10-13 8:10:00 CET	NA	NA	NA	8.3	12.3	15.7
2007-10-13 8:15:00 CET	NA	NA	NA	8.5	12.3	15.6
2007-10-13 8:20:00 CET	NA	NA	NA	8.9	12.2	15.6
2007-10-13 8:25:00 CET	NA	NA	NA	9.1	12.3	15.6
2007-10-13 8:30:00 CET	NA	NA	NA	9.3	12.2	15.6
2007-10-13 8:35:00 CET	NA	NA	NA	9.4	12.3	15.6
2007-10-13 8:40:00 CET	NA	NA	NA	9.5	12.3	15.6
2007-10-13 8:45:00 CET	NA	NA	NA	9.6	12.3	15.6
2007-10-13 8:50:00 CET	10.3	11.6	15.2	NA	NA	NA
2007-10-13 8:55:00 CET	10.6	11.7	15.1	NA	NA	NA
2007-10-13 9:00:00 CET	10.9	11.8	15.1	NA	NA	NA
2007-10-13 9:05:00 CET	10.8	11.9	15.1	NA	NA	NA
2007-10-13 9:10:00 CET	11.4	11.9	15.1	NA	NA	NA
2007-10-13 9:15:00 CET	11.7	12	15	NA	NA	NA
2007-10-13 9:20:00 CET	11.9	12	15.1	NA	NA	NA
2007-10-13 9:25:00 CET	12.2	12.1	15	NA	NA	NA
2007-10-13 9:30:00 CET	12.2	12.2	15	NA	NA	NA
2007-10-13 9:35:00 CET	12.7	12.3	15.1	NA	NA	NA
2007-10-13 9:40:00 CET	13	12.3	15	NA	NA	NA
2007-10-13 9:45:00 CET	13.1	12.4	15	NA	NA	NA
2007-10-13 9:50:00 CET	13.2	12.5	15.1	NA	NA	NA
2007-10-13 9:55:00 CET	13.5	12.6	15.1	NA	NA	NA
2007-10-13 10:00:00 CET	13.7	12.7	15.1	NA	NA	NA
2007-10-13 10:05:00 CET	14.2	12.8	15.1	NA	NA	NA
2007-10-13 10:10:00 CET	14.7	12.9	15.1	NA	NA	NA
2007-10-13 10:15:00 CET	15	13	15.2	NA	NA	NA
2007-10-13 10:20:00 CET	15.3	13	15.1	NA	NA	NA
2007-10-13 10:25:00 CET	15.6	13	15	NA	NA	NA
2007-10-13 10:30:00 CET	16.1	13.1	15.1	NA	NA	NA
2007-10-13 10:35:00 CET	16.5	13.2	15.1	NA	NA	NA
2007-10-13 10:40:00 CET	16.6	13.3	15.1	NA	NA	NA
2007-10-13 10:45:00 CET	17.1	13.4	15.1	NA	NA	NA
2007-10-13 10:50:00 CET	17.2	13.5	15.1	NA	NA	NA
2007-10-13 10:55:00 CET	17.4	13.6	15.1	NA	NA	NA
2007-10-13 11:00:00 CET	17.6	13.7	15.1	NA	NA	NA
2007-10-13 11:05:00 CET	17.9	13.8	15.1	NA	NA	NA
2007-10-13 11:10:00 CET	18.5	13.8	15.1	NA	NA	NA
2007-10-13 11:15:00 CET	18.5	14	15.2	NA	NA	NA
2007-10-13 11:20:00 CET	18.5	14.1	15.1	NA	NA	NA
2007-10-13 11:25:00 CET	18.6	14.3	15.2	NA	NA	NA
2007-10-13 11:30:00 CET	18.8	14.4	15.2	NA	NA	NA
2007-10-13 11:35:00 CET	18.9	14.6	15.2	NA	NA	NA
2007-10-13 11:40:00 CET	19.4	14.7	15.2	NA	NA	NA
2007-10-13 11:45:00 CET	19.8	14.8	15.3	NA	NA	NA
2007-10-13 11:50:00 CET	19.7	15	15.2	NA	NA	NA
2007-10-13 11:55:00 CET	20	15.2	15.2	NA	NA	NA
2007-10-13 12:00:00 CET	19.9	15.2	15.2	NA	NA	NA
2007-10-13 12:05:00 CET	20.1	15.5	15.3	NA	NA	NA
2007-10-13 12:10:00 CET	20.1	15.6	15.3	NA	NA	NA
2007-10-13 12:15:00 CET	20.6	15.7	15.3	NA	NA	NA
2007-10-13 12:20:00 CET	20.6	15.9	15.3	NA	NA	NA
2007-10-13 12:25:00 CET	20.5	16.1	15.3	NA	NA	NA
2007-10-13 12:30:00 CET	21	16.2	15.4	NA	NA	NA
2007-10-13 12:35:00 CET	20.8	16.3	15.4	NA	NA	NA
2007-10-13 12:40:00 CET	21.1	16.5	15.4	NA	NA	NA
2007-10-13 12:45:00 CET	21.2	16.5	15.4	NA	NA	NA
2007-10-13 12:50:00 CET	21.1	16.7	15.5	NA	NA	NA
2007-10-13 12:55:00 CET	21.3	16.8	15.5	NA	NA	NA
2007-10-13 13:00:00 CET	21.5	17	15.5	NA	NA	NA
2007-10-13 13:05:00 CET	21.5	17.1	15.5	NA	NA	NA
2007-10-13 13:10:00 CET	21.3	17.2	15.5	NA	NA	NA
2007-10-13 13:15:00 CET	21.3	17.3	15.6	NA	NA	NA
2007-10-13 13:20:00 CET	21.6	17.4	15.6	NA	NA	NA
2007-10-13 13:25:00 CET	21.2	17.5	15.6	NA	NA	NA
2007-10-13 13:30:00 CET	21.5	17.6	15.7	NA	NA	NA
2007-10-13 13:35:00 CET	21.6	17.7	15.7	NA	NA	NA
2007-10-13 13:40:00 CET	22.1	17.8	15.8	NA	NA	NA
2007-10-13 13:45:00 CET	21.7	17.9	15.8	NA	NA	NA
2007-10-13 13:50:00 CET	21.7	17.9	15.8	NA	NA	NA
2007-10-13 13:55:00 CET	21.7	18	15.9	NA	NA	NA
2007-10-13 14:00:00 CET	21.9	18.1	15.9	NA	NA	NA
2007-10-13 14:05:00 CET	22	18.2	15.9	NA	NA	NA
2007-10-13 14:10:00 CET	22	18.2	16	NA	NA	NA
2007-10-13 14:15:00 CET	21.9	18.3	15.9	NA	NA	NA
2007-10-13 14:20:00 CET	21.9	18.4	16	NA	NA	NA
2007-10-13 14:25:00 CET	21.8	18.4	16	NA	NA	NA
2007-10-13 14:30:00 CET	21.7	18.4	16.1	NA	NA	NA
2007-10-13 14:35:00 CET	21.7	18.5	16.1	NA	NA	NA
2007-10-13 14:40:00 CET	21.7	18.5	16.1	NA	NA	NA
2007-10-13 14:45:00 CET	21.9	18.6	16.2	NA	NA	NA
2007-10-13 14:50:00 CET	21.8	18.6	16.2	NA	NA	NA
2007-10-13 14:55:00 CET	21.7	18.6	16.2	NA	NA	NA
2007-10-13 15:00:00 CET	21.3	18.6	16.3	NA	NA	NA
2007-10-13 15:05:00 CET	21.2	18.7	16.3	NA	NA	NA
2007-10-13 15:10:00 CET	21.1	18.7	16.3	NA	NA	NA
2007-10-13 15:15:00 CET	21.1	18.7	16.3	NA	NA	NA
2007-10-13 15:20:00 CET	20.9	18.6	16.4	NA	NA	NA
2007-10-13 15:25:00 CET	20.9	18.6	16.4	NA	NA	NA
2007-10-13 15:30:00 CET	20.8	18.6	16.5	NA	NA	NA
2007-10-13 15:35:00 CET	20.6	18.6	16.5	NA	NA	NA
2007-10-13 15:40:00 CET	20.5	18.6	16.5	NA	NA	NA
2007-10-13 15:45:00 CET	20.3	18.5	16.6	NA	NA	NA
2007-10-13 15:50:00 CET	20.2	18.5	16.6	NA	NA	NA
2007-10-13 15:55:00 CET	20	18.5	16.6	NA	NA	NA
2007-10-13 16:00:00 CET	19.9	18.5	16.6	NA	NA	NA
2007-10-13 16:05:00 CET	19.8	18.4	16.7	NA	NA	NA
2007-10-13 16:10:00 CET	19.6	18.4	16.7	NA	NA	NA
2007-10-13 16:15:00 CET	19.5	18.2	16.8	NA	NA	NA
2007-10-13 16:20:00 CET	19.3	18.2	16.8	NA	NA	NA
2007-10-13 16:25:00 CET	19.3	18.2	16.8	NA	NA	NA
2007-10-13 16:30:00 CET	19.2	18.1	16.8	NA	NA	NA
2007-10-13 16:35:00 CET	19.2	18	16.8	NA	NA	NA
2007-10-13 16:40:00 CET	19.2	18	16.8	NA	NA	NA
2007-10-13 16:45:00 CET	19	17.9	16.9	NA	NA	NA
2007-10-13 16:50:00 CET	18.9	17.9	16.9	NA	NA	NA
2007-10-13 16:55:00 CET	18.7	17.9	16.9	NA	NA	NA
2007-10-13 17:00:00 CET	18.6	17.8	16.9	NA	NA	NA
2007-10-13 17:05:00 CET	18.3	17.8	17	NA	NA	NA
2007-10-13 17:10:00 CET	18.1	17.7	17	NA	NA	NA
2007-10-13 17:15:00 CET	17.9	17.7	17	NA	NA	NA
2007-10-13 17:20:00 CET	17.7	17.7	17	NA	NA	NA
2007-10-13 17:25:00 CET	17.3	17.6	17	NA	NA	NA
2007-10-13 17:30:00 CET	17	17.6	17	NA	NA	NA
2007-10-13 17:35:00 CET	16.7	17.5	17.1	NA	NA	NA
2007-10-13 17:40:00 CET	16.5	17.4	17.1	NA	NA	NA
2007-10-13 17:45:00 CET	16.1	17.4	17.1	NA	NA	NA
2007-10-13 17:50:00 CET	15.8	17.4	17.1	NA	NA	NA
2007-10-13 17:55:00 CET	15.4	17.3	17.1	NA	NA	NA
2007-10-13 18:00:00 CET	15.1	17.2	17.1	NA	NA	NA
2007-10-13 18:05:00 CET	14.7	17.2	17.1	NA	NA	NA
2007-10-13 18:10:00 CET	14.3	17.1	17.1	NA	NA	NA
2007-10-13 18:15:00 CET	14	17.1	17.2	NA	NA	NA
2007-10-13 18:20:00 CET	13.6	17	17.2	NA	NA	NA
2007-10-13 18:25:00 CET	13.2	16.9	17.1	NA	NA	NA
2007-10-13 18:30:00 CET	12.9	16.9	17.1	NA	NA	NA
2007-10-13 18:35:00 CET	12.7	16.8	17.2	NA	NA	NA
2007-10-13 18:40:00 CET	12.2	16.6	17.2	NA	NA	NA
2007-10-13 18:45:00 CET	12.1	16.6	17.2	NA	NA	NA
2007-10-13 18:50:00 CET	11.8	16.5	17.2	NA	NA	NA
2007-10-13 18:55:00 CET	11.6	16.5	17.2	NA	NA	NA
2007-10-13 19:00:00 CET	11.4	16.4	17.2	NA	NA	NA
2007-10-13 19:05:00 CET	11.4	16.3	17.2	NA	NA	NA
2007-10-13 19:10:00 CET	11.1	16.2	17.2	NA	NA	NA
2007-10-13 19:15:00 CET	10.9	16.2	17.2	NA	NA	NA
2007-10-13 19:20:00 CET	10.9	16.1	17.2	NA	NA	NA
2007-10-13 19:25:00 CET	10.9	16	17.2	NA	NA	NA
2007-10-13 19:30:00 CET	10.7	15.9	17.2	NA	NA	NA
2007-10-13 19:35:00 CET	10.6	15.9	17.2	NA	NA	NA
2007-10-13 19:40:00 CET	10.6	15.8	17.2	NA	NA	NA
2007-10-13 19:45:00 CET	10.4	15.7	17.2	NA	NA	NA
2007-10-13 19:50:00 CET	10.9	15.7	17.2	NA	NA	NA
2007-10-13 19:55:00 CET	11	15.6	17.2	NA	NA	NA
2007-10-13 20:00:00 CET	11.4	15.5	17.2	NA	NA	NA
2007-10-13 20:05:00 CET	11.8	15.5	17.2	NA	NA	NA
2007-10-13 20:10:00 CET	12	15.5	17.2	NA	NA	NA
2007-10-13 20:15:00 CET	12.1	15.4	17.2	NA	NA	NA
2007-10-13 20:20:00 CET	12.4	15.4	17.2	NA	NA	NA
2007-10-13 20:25:00 CET	12.4	15.3	17.1	NA	NA	NA
2007-10-13 20:30:00 CET	12.6	15.3	17.2	NA	NA	NA
2007-10-13 20:35:00 CET	12.4	15.3	17.2	NA	NA	NA
2007-10-13 20:40:00 CET	12.3	15.2	17.2	NA	NA	NA
2007-10-13 20:45:00 CET	12.3	15.2	17.2	NA	NA	NA
2007-10-13 20:50:00 CET	12.4	15.2	17.2	NA	NA	NA
2007-10-13 20:55:00 CET	12.4	15.3	17.2	NA	NA	NA
2007-10-13 21:00:00 CET	12.2	15.2	17.1	NA	NA	NA
2007-10-13 21:05:00 CET	12	15.2	17.1	NA	NA	NA
2007-10-13 21:10:00 CET	11.8	15.3	17.2	NA	NA	NA
2007-10-13 21:15:00 CET	11.5	15.1	17.1	NA	NA	NA
2007-10-13 21:20:00 CET	11.3	15.1	17.1	NA	NA	NA
2007-10-13 21:25:00 CET	11.5	15.1	17.1	NA	NA	NA
2007-10-13 21:30:00 CET	11.5	15.1	17.1	NA	NA	NA
2007-10-13 21:35:00 CET	11.8	15	17.1	NA	NA	NA
2007-10-13 21:40:00 CET	11.6	15	17.1	NA	NA	NA
2007-10-13 21:45:00 CET	11.7	14.9	17.1	NA	NA	NA
2007-10-13 21:50:00 CET	11.5	14.8	17.1	NA	NA	NA
2007-10-13 21:55:00 CET	11.3	14.8	17	NA	NA	NA
2007-10-13 22:00:00 CET	11.4	14.8	17	NA	NA	NA
2007-10-13 22:05:00 CET	11.2	14.7	17	NA	NA	NA
2007-10-13 22:10:00 CET	11	14.8	17	NA	NA	NA
2007-10-13 22:15:00 CET	11	14.7	17	NA	NA	NA
2007-10-13 22:20:00 CET	11	14.6	17	NA	NA	NA
2007-10-13 22:25:00 CET	10.9	14.6	17	NA	NA	NA
2007-10-13 22:30:00 CET	10.9	14.6	16.9	NA	NA	NA
2007-10-13 22:35:00 CET	10.9	14.6	16.9	NA	NA	NA
2007-10-13 22:40:00 CET	10.9	14.6	16.9	NA	NA	NA
2007-10-13 22:45:00 CET	10.8	14.5	16.9	NA	NA	NA
2007-10-13 22:50:00 CET	10.8	14.5	16.9	NA	NA	NA
2007-10-13 22:55:00 CET	10.6	14.4	16.9	NA	NA	NA
2007-10-13 23:00:00 CET	10.6	14.4	16.9	NA	NA	NA
2007-10-13 23:05:00 CET	10.4	14.4	16.9	NA	NA	NA
2007-10-13 23:10:00 CET	10.5	14.4	16.9	NA	NA	NA
2007-10-13 23:15:00 CET	10.5	14.4	16.9	NA	NA	NA
2007-10-13 23:20:00 CET	10.4	14.3	16.9	NA	NA	NA
2007-10-13 23:25:00 CET	10.4	14.3	16.9	NA	NA	NA
2007-10-13 23:30:00 CET	10.4	14.3	16.9	NA	NA	NA
2007-10-13 23:35:00 CET	10.1	14.2	16.8	NA	NA	NA
2007-10-13 23:40:00 CET	10.1	14.1	16.9	NA	NA	NA
2007-10-13 23:45:00 CET	10.1	14.1	16.8	NA	NA	NA
2007-10-13 23:50:00 CET	10	14.1	16.8	NA	NA	NA
2007-10-13 23:55:00 CET	9.9	14.1	16.8	NA	NA	NA
2007-10-14 0:00:00 CET	10	14.1	16.7	NA	NA	NA
2007-10-14 0:05:00 CET	10	14	16.7	NA	NA	NA
2007-10-14 0:10:00 CET	10.1	14	16.7	NA	NA	NA
2007-10-14 0:15:00 CET	10.1	14	16.7	NA	NA	NA
2007-10-14 0:20:00 CET	10.1	13.9	16.7	NA	NA	NA
2007-10-14 0:25:00 CET	10.2	13.9	16.7	NA	NA	NA
2007-10-14 0:30:00 CET	10.1	13.9	16.7	NA	NA	NA
2007-10-14 0:35:00 CET	10.1	13.9	16.7	NA	NA	NA
2007-10-14 0:40:00 CET	10	13.9	16.7	NA	NA	NA
2007-10-14 0:45:00 CET	9.9	13.8	16.7	NA	NA	NA
2007-10-14 0:50:00 CET	9.9	13.8	16.7	NA	NA	NA
2007-10-14 0:55:00 CET	10	13.7	16.7	NA	NA	NA
2007-10-14 1:00:00 CET	9.9	13.7	16.6	NA	NA	NA
2007-10-14 1:05:00 CET	9.9	13.7	16.6	NA	NA	NA
2007-10-14 1:10:00 CET	10	13.7	16.6	NA	NA	NA
2007-10-14 1:15:00 CET	9.9	13.6	16.6	NA	NA	NA
2007-10-14 1:20:00 CET	9.8	13.6	16.6	NA	NA	NA
2007-10-14 1:25:00 CET	9.8	13.6	16.6	NA	NA	NA
2007-10-14 1:30:00 CET	9.6	13.6	16.6	NA	NA	NA
2007-10-14 1:35:00 CET	9.6	13.5	16.6	NA	NA	NA
2007-10-14 1:40:00 CET	9.5	13.5	16.6	NA	NA	NA
2007-10-14 1:45:00 CET	9.6	13.5	16.5	NA	NA	NA
2007-10-14 1:50:00 CET	9.6	13.4	16.5	NA	NA	NA
2007-10-14 1:55:00 CET	9.4	13.4	16.5	NA	NA	NA
2007-10-14 2:00:00 CET	9.6	13.4	16.5	NA	NA	NA
2007-10-14 2:05:00 CET	9.6	13.3	16.5	NA	NA	NA
2007-10-14 2:10:00 CET	9.3	13.3	16.5	NA	NA	NA
2007-10-14 2:15:00 CET	9.1	13.3	16.5	NA	NA	NA
2007-10-14 2:20:00 CET	9.2	13.3	16.5	NA	NA	NA
2007-10-14 2:25:00 CET	9.3	13.3	16.5	NA	NA	NA
2007-10-14 2:30:00 CET	9.5	13.3	16.5	NA	NA	NA
2007-10-14 2:35:00 CET	9.3	13.2	16.4	NA	NA	NA
2007-10-14 2:40:00 CET	9.5	13.2	16.4	NA	NA	NA
2007-10-14 2:45:00 CET	9.5	13.2	16.4	NA	NA	NA
2007-10-14 2:50:00 CET	9.6	13.2	16.4	NA	NA	NA
2007-10-14 2:55:00 CET	9.5	13.1	16.4	NA	NA	NA
2007-10-14 3:00:00 CET	9.4	13.1	16.4	NA	NA	NA
2007-10-14 3:05:00 CET	9.4	13.1	16.4	NA	NA	NA
2007-10-14 3:10:00 CET	9.3	13.1	16.4	NA	NA	NA
2007-10-14 3:15:00 CET	9.1	13	16.3	NA	NA	NA
2007-10-14 3:20:00 CET	9.2	13	16.3	NA	NA	NA
2007-10-14 3:25:00 CET	9.1	13	16.3	NA	NA	NA
2007-10-14 3:30:00 CET	8.9	12.9	16.3	NA	NA	NA
2007-10-14 3:35:00 CET	9	13	16.3	NA	NA	NA
2007-10-14 3:40:00 CET	8.8	12.9	16.3	NA	NA	NA
2007-10-14 3:45:00 CET	8.8	12.9	16.3	NA	NA	NA
2007-10-14 3:50:00 CET	9	12.9	16.3	NA	NA	NA
2007-10-14 3:55:00 CET	8.9	12.9	16.2	NA	NA	NA
2007-10-14 4:00:00 CET	9	12.9	16.3	NA	NA	NA
2007-10-14 4:05:00 CET	8.8	12.8	16.2	NA	NA	NA
2007-10-14 4:10:00 CET	8.9	12.8	16.3	NA	NA	NA
2007-10-14 4:15:00 CET	9	12.8	16.2	NA	NA	NA
2007-10-14 4:20:00 CET	9.1	12.8	16.2	NA	NA	NA
2007-10-14 4:25:00 CET	8.9	12.7	16.2	NA	NA	NA
2007-10-14 4:30:00 CET	8.9	12.7	16.2	NA	NA	NA
2007-10-14 4:35:00 CET	8.8	12.7	16.1	NA	NA	NA
2007-10-14 4:40:00 CET	8.7	12.7	16.1	NA	NA	NA
2007-10-14 4:45:00 CET	9	12.6	16.1	NA	NA	NA
2007-10-14 4:50:00 CET	9.2	12.6	16.1	NA	NA	NA
2007-10-14 4:55:00 CET	9.2	12.6	16.1	NA	NA	NA
2007-10-14 5:00:00 CET	8.9	12.6	16.1	NA	NA	NA
2007-10-14 5:05:00 CET	8.6	12.5	16.1	NA	NA	NA
